trip_id,arrival_time,departure_time,stop_id,stop_sequence,drop_off_type,pickup_type
9476-0709,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0709,20:38:00,20:38:00,paris_nord,6,0,1
9476-0710,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0710,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0710,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0710,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0710,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0710,20:38:00,20:38:00,paris_nord,6,0,1
9476-0712,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0712,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0712,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0712,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0712,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0712,20:38:00,20:38:00,paris_nord,6,0,1
9476-0713,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0713,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0713,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0713,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0713,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0713,20:38:00,20:38:00,paris_nord,6,0,1
9476-0714,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0714,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0714,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0714,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0714,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0714,20:38:00,20:38:00,paris_nord,6,0,1
9476-0715,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0715,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0715,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0715,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0715,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0715,20:38:00,20:38:00,paris_nord,6,0,1
9476-0716,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0716,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0716,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0716,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0716,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0716,20:38:00,20:38:00,paris_nord,6,0,1
9476-0717,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0717,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0717,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0717,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0717,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0717,20:38:00,20:38:00,paris_nord,6,0,1
9476-0719,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0719,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0719,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0719,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0719,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0719,20:38:00,20:38:00,paris_nord,6,0,1
9476-0720,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0720,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0720,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0720,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0720,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0720,20:38:00,20:38:00,paris_nord,6,0,1
9476-0721,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0721,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0721,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0721,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0721,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0721,20:38:00,20:38:00,paris_nord,6,0,1
9476-0722,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0722,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0722,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0722,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0722,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0722,20:38:00,20:38:00,paris_nord,6,0,1
9476-0723,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0723,20:38:00,20:38:00,paris_nord,2,0,1
9476-0724,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0724,20:38:00,20:38:00,paris_nord,2,0,1
9476-0726,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0726,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0726,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0726,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0726,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0726,20:38:00,20:38:00,paris_nord,6,0,1
9476-0727,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0727,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0727,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0727,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0727,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0727,20:38:00,20:38:00,paris_nord,6,0,1
9476-0728,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0728,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0728,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0728,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0728,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0728,20:38:00,20:38:00,paris_nord,6,0,1
9476-0729,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0729,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0729,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0729,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0729,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0729,20:38:00,20:38:00,paris_nord,6,0,1
9476-0730,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0730,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0730,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0730,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0730,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0730,20:38:00,20:38:00,paris_nord,6,0,1
9476-0731,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0731,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0731,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0731,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0731,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0731,20:38:00,20:38:00,paris_nord,6,0,1
9476-0802,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0802,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0802,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0802,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0802,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0802,20:38:00,20:38:00,paris_nord,6,0,1
9476-0803,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0803,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0803,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0803,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0803,19:06:00,19:17:00,bruxelles_midi,5,0,0
9476-0803,20:38:00,20:38:00,paris_nord,6,0,1
9476-0804,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0804,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0804,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0804,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0804,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0804,20:38:00,20:38:00,paris_nord,6,0,1
9476-0805,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0805,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0805,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0805,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0805,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0805,20:38:00,20:38:00,paris_nord,6,0,1
9476-0806,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0806,20:38:00,20:38:00,paris_nord,2,0,1
9476-0807,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0807,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0807,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0807,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0807,19:06:00,19:29:00,bruxelles_midi,5,0,0
9476-0807,21:05:00,21:05:00,paris_nord,6,0,1
9476-0809,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0809,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0809,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0809,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0809,19:06:00,19:29:00,bruxelles_midi,5,0,0
9476-0809,21:05:00,21:05:00,paris_nord,6,0,1
9476-0810,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0810,20:38:00,20:38:00,paris_nord,2,0,1
9476-0811,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0811,20:38:00,20:38:00,paris_nord,2,0,1
9476-0812,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0812,20:38:00,20:38:00,paris_nord,2,0,1
9476-0813,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0813,20:38:00,20:38:00,paris_nord,2,0,1
9476-0814,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0814,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0814,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0814,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0814,19:06:00,19:29:00,bruxelles_midi,5,0,0
9476-0814,21:05:00,21:05:00,paris_nord,6,0,1
9476-0816,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0816,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0816,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0816,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0816,19:06:00,19:29:00,bruxelles_midi,5,0,0
9476-0816,21:05:00,21:05:00,paris_nord,6,0,1
9476-0817,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0817,20:38:00,20:38:00,paris_nord,2,0,1
9476-0818,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0818,20:38:00,20:38:00,paris_nord,2,0,1
9476-0819,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0819,20:38:00,20:38:00,paris_nord,2,0,1
9476-0820,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0820,20:38:00,20:38:00,paris_nord,2,0,1
9476-0821,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0821,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0821,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0821,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0821,19:06:00,19:29:00,bruxelles_midi,5,0,0
9476-0821,21:05:00,21:05:00,paris_nord,6,0,1
9476-0823,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0823,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0823,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0823,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0823,19:06:00,19:29:00,bruxelles_midi,5,0,0
9476-0823,21:05:00,21:05:00,paris_nord,6,0,1
9476-0824,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0824,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0824,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0824,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0824,19:06:00,19:17:00,bruxelles_midi,5,0,0
9476-0824,20:38:00,20:38:00,paris_nord,6,0,1
9476-0825,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0825,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0825,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0825,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0825,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0825,20:38:00,20:38:00,paris_nord,6,0,1
9476-0826,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0826,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0826,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0826,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0826,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0826,20:38:00,20:38:00,paris_nord,6,0,1
9476-0827,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0827,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0827,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0827,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0827,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0827,20:38:00,20:38:00,paris_nord,6,0,1
9476-0828,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0828,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0828,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0828,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0828,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0828,20:38:00,20:38:00,paris_nord,6,0,1
9476-0830,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0830,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0830,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0830,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0830,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0830,20:38:00,20:38:00,paris_nord,6,0,1
9476-0831,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0831,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0831,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0831,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0831,19:06:00,19:17:00,bruxelles_midi,5,0,0
9476-0831,20:38:00,20:38:00,paris_nord,6,0,1
9476-0901,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0901,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0901,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0901,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0901,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0901,20:38:00,20:38:00,paris_nord,6,0,1
9476-0902,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0902,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0902,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0902,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0902,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0902,20:38:00,20:38:00,paris_nord,6,0,1
9476-0903,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0903,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0903,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0903,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0903,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0903,20:38:00,20:38:00,paris_nord,6,0,1
9476-0904,17:10:00,17:10:00,amsterdam_centraal,1,1,0
9476-0904,17:24:00,17:27:00,schiphol_airport,2,0,0
9476-0904,17:53:00,17:58:00,rotterdam_centraal,3,0,0
9476-0904,18:30:00,18:33:00,antwerpen_centraal,4,0,0
9476-0904,19:06:00,19:16:00,bruxelles_midi,5,0,0
9476-0904,20:38:00,20:38:00,paris_nord,6,0,1
9476-0906,19:16:00,19:16:00,bruxelles_midi,1,1,0
9476-0906,20:38:00,20:38:00,paris_nord,2,0,1
9477-0611,18:55:00,18:55:00,paris_nord,1,1,0
9477-0611,20:17:00,20:25:00,bruxelles_midi_4,2,0,0
9477-0611,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0611,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0611,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0612,18:55:00,18:55:00,paris_nord,1,1,0
9477-0612,20:17:00,20:25:00,bruxelles_midi_5,2,0,0
9477-0612,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0612,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0612,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0615,18:55:00,18:55:00,paris_nord,1,1,0
9477-0615,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0616,18:55:00,18:55:00,paris_nord,1,1,0
9477-0616,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0617,18:55:00,18:55:00,paris_nord,1,1,0
9477-0617,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0618,18:55:00,18:55:00,paris_nord,1,1,0
9477-0618,20:17:00,20:25:00,bruxelles_midi_4,2,0,0
9477-0618,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0618,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0618,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0619,18:55:00,18:55:00,paris_nord,1,1,0
9477-0619,20:17:00,20:25:00,bruxelles_midi_4,2,0,0
9477-0619,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0619,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0619,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0622,18:48:00,18:48:00,paris_nord,1,1,0
9477-0622,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0623,18:48:00,18:48:00,paris_nord,1,1,0
9477-0623,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0624,18:48:00,18:48:00,paris_nord,1,1,0
9477-0624,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0625,18:48:00,18:48:00,paris_nord,1,1,0
9477-0625,20:17:00,20:25:00,bruxelles_midi_4,2,0,0
9477-0625,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0625,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0625,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0626,18:48:00,18:48:00,paris_nord,1,1,0
9477-0626,20:17:00,20:17:00,bruxelles_midi_4,2,0,1
9477-0629,18:48:00,18:48:00,paris_nord,1,1,0
9477-0629,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0630,18:48:00,18:48:00,paris_nord,1,1,0
9477-0630,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0701,18:48:00,18:48:00,paris_nord,1,1,0
9477-0701,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0702,18:48:00,18:48:00,paris_nord,1,1,0
9477-0702,20:17:00,20:17:00,bruxelles_midi_4,2,0,1
9477-0703,18:48:00,18:48:00,paris_nord,1,1,0
9477-0703,20:17:00,20:17:00,bruxelles_midi_4,2,0,1
9477-0706,18:55:00,18:55:00,paris_nord,1,1,0
9477-0706,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0707,18:55:00,18:55:00,paris_nord,1,1,0
9477-0707,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0708,18:55:00,18:55:00,paris_nord,1,1,0
9477-0708,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0709,18:55:00,18:55:00,paris_nord,1,1,0
9477-0709,20:17:00,20:17:00,bruxelles_midi_4,2,0,1
9477-0710,18:55:00,18:55:00,paris_nord,1,1,0
9477-0710,20:17:00,20:17:00,bruxelles_midi_4,2,0,1
9477-0713,18:55:00,18:55:00,paris_nord,1,1,0
9477-0713,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0714,18:55:00,18:55:00,paris_nord,1,1,0
9477-0714,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0715,18:55:00,18:55:00,paris_nord,1,1,0
9477-0715,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0716,18:55:00,18:55:00,paris_nord,1,1,0
9477-0716,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0717,18:55:00,18:55:00,paris_nord,1,1,0
9477-0717,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0720,18:55:00,18:55:00,paris_nord,1,1,0
9477-0720,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0723,18:55:00,18:55:00,paris_nord,1,1,0
9477-0723,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0724,18:55:00,18:55:00,paris_nord,1,1,0
9477-0724,20:17:00,20:25:00,bruxelles_midi,2,0,0
9477-0724,21:29:00,21:32:00,liege_guillemins,3,0,0
9477-0724,21:58:00,22:02:00,aachen_hbf,4,0,0
9477-0724,22:53:00,22:53:00,koln_hbf,5,0,1
9477-0727,18:55:00,18:55:00,paris_nord,1,1,0
9477-0727,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0730,18:55:00,18:55:00,paris_nord,1,1,0
9477-0730,20:17:00,20:25:00,bruxelles_midi,2,0,0
9477-0730,21:29:00,21:32:00,liege_guillemins,3,0,0
9477-0730,21:58:00,22:02:00,aachen_hbf,4,0,0
9477-0730,22:53:00,22:53:00,koln_hbf,5,0,1
9477-0731,18:55:00,18:55:00,paris_nord,1,1,0
9477-0731,20:17:00,20:25:00,bruxelles_midi,2,0,0
9477-0731,21:29:00,21:32:00,liege_guillemins,3,0,0
9477-0731,21:58:00,22:02:00,aachen_hbf,4,0,0
9477-0731,22:53:00,22:53:00,koln_hbf,5,0,1
9477-0806,18:25:00,18:25:00,paris_nord,1,1,0
9477-0806,20:00:00,20:00:00,bruxelles_midi,2,0,1
9477-0807,18:55:00,18:55:00,paris_nord,1,1,0
9477-0807,20:17:00,20:25:00,bruxelles_midi,2,0,0
9477-0807,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0807,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0807,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0811,18:25:00,18:25:00,paris_nord,1,1,0
9477-0811,20:00:00,20:00:00,bruxelles_midi,2,0,1
9477-0812,18:25:00,18:25:00,paris_nord,1,1,0
9477-0812,20:00:00,20:00:00,bruxelles_midi,2,0,1
9477-0813,18:25:00,18:25:00,paris_nord,1,1,0
9477-0813,20:00:00,20:00:00,bruxelles_midi,2,0,1
9477-0814,18:55:00,18:55:00,paris_nord,1,1,0
9477-0814,20:17:00,20:25:00,bruxelles_midi,2,0,0
9477-0814,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0814,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0814,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0818,18:25:00,18:25:00,paris_nord,1,1,0
9477-0818,20:00:00,20:00:00,bruxelles_midi,2,0,1
9477-0819,18:25:00,18:25:00,paris_nord,1,1,0
9477-0819,20:00:00,20:00:00,bruxelles_midi,2,0,1
9477-0820,18:25:00,18:25:00,paris_nord,1,1,0
9477-0820,20:00:00,20:00:00,bruxelles_midi,2,0,1
9477-0821,18:55:00,18:55:00,paris_nord,1,1,0
9477-0821,20:17:00,20:25:00,bruxelles_midi,2,0,0
9477-0821,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0821,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0821,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0827,18:55:00,18:55:00,paris_nord,1,1,0
9477-0827,20:17:00,20:25:00,bruxelles_midi,2,0,0
9477-0827,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0827,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0827,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0828,18:55:00,18:55:00,paris_nord,1,1,0
9477-0828,20:17:00,20:25:00,bruxelles_midi,2,0,0
9477-0828,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0828,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0828,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0903,18:55:00,18:55:00,paris_nord,1,1,0
9477-0903,20:17:00,20:25:00,bruxelles_midi,2,0,0
9477-0903,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0903,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0903,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0904,18:55:00,18:55:00,paris_nord,1,1,0
9477-0904,20:17:00,20:25:00,bruxelles_midi,2,0,0
9477-0904,21:13:00,21:16:00,liege_guillemins,3,0,0
9477-0904,21:41:00,21:44:00,aachen_hbf,4,0,0
9477-0904,22:22:00,22:22:00,koln_hbf,5,0,1
9477-0907,18:55:00,18:55:00,paris_nord,1,1,0
9477-0907,20:17:00,20:17:00,bruxelles_midi,2,0,1
9477-0908,18:55:00,18:55:00,paris_nord,1,1,0
9477-0908,20:17:00,20:17:00,bruxelles_midi,2,0,1
9481-0611,19:25:00,19:25:00,paris_nord,1,1,0
9481-0611,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0612,19:25:00,19:25:00,paris_nord,1,1,0
9481-0612,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0613,19:25:00,19:25:00,paris_nord,1,1,0
9481-0613,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0614,19:25:00,19:25:00,paris_nord,1,1,0
9481-0614,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0615,19:25:00,19:25:00,paris_nord,1,1,0
9481-0615,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0616,19:25:00,19:25:00,paris_nord,1,1,0
9481-0616,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0617,19:25:00,19:25:00,paris_nord,1,1,0
9481-0617,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0618,19:25:00,19:25:00,paris_nord,1,1,0
9481-0618,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0619,19:25:00,19:25:00,paris_nord,1,1,0
9481-0619,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0620,19:25:00,19:25:00,paris_nord,1,1,0
9481-0620,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0621,19:25:00,19:25:00,paris_nord,1,1,0
9481-0621,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0622,19:21:00,19:21:00,paris_nord,1,1,0
9481-0622,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0623,19:21:00,19:21:00,paris_nord,1,1,0
9481-0623,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0624,19:21:00,19:21:00,paris_nord,1,1,0
9481-0624,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0625,19:21:00,19:21:00,paris_nord,1,1,0
9481-0625,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0626,19:21:00,19:21:00,paris_nord,1,1,0
9481-0626,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0627,19:21:00,19:21:00,paris_nord,1,1,0
9481-0627,20:47:00,20:47:00,bruxelles_midi,2,0,1
9481-0628,19:25:00,19:25:00,paris_nord,1,1,0
