route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible
FRPNO-GBSPX,9023-0822,9023-0822,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0823,9023-0823,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0824,9023-0824,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0825,9023-0825,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0826,9023-0826,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0827,9023-0827,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0828,9023-0828,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0829,9023-0829,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0830,9023-0830,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0831,9023-0831,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0901,9023-0901,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0902,9023-0902,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0903,9023-0903,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0904,9023-0904,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0905,9023-0905,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0906,9023-0906,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0907,9023-0907,St-Pancras-International,9023,0,,0
FRPNO-GBSPX,9023-0908,9023-0908,St-Pancras-International,9023,0,,0
GBSPX-FRPNO,9024-0611,9024-0611,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0612,9024-0612,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0613,9024-0613,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0614,9024-0614,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0615,9024-0615,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0616,9024-0616,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0617,9024-0617,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0618,9024-0618,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0619,9024-0619,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0620,9024-0620,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0621,9024-0621,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0622,9024-0622,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0623,9024-0623,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0624,9024-0624,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0625,9024-0625,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0626,9024-0626,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0627,9024-0627,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0628,9024-0628,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0629,9024-0629,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0630,9024-0630,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0701,9024-0701,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0702,9024-0702,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0703,9024-0703,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0704,9024-0704,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0705,9024-0705,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0706,9024-0706,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0707,9024-0707,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0708,9024-0708,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0709,9024-0709,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0710,9024-0710,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0711,9024-0711,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0712,9024-0712,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0713,9024-0713,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0714,9024-0714,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0715,9024-0715,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0716,9024-0716,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0717,9024-0717,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0718,9024-0718,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0719,9024-0719,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0720,9024-0720,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0721,9024-0721,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0722,9024-0722,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0723,9024-0723,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0724,9024-0724,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0725,9024-0725,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0726,9024-0726,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0727,9024-0727,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0728,9024-0728,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0729,9024-0729,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0730,9024-0730,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0731,9024-0731,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0801,9024-0801,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0802,9024-0802,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0803,9024-0803,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0804,9024-0804,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0805,9024-0805,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0806,9024-0806,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0807,9024-0807,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0808,9024-0808,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0809,9024-0809,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0810,9024-0810,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0811,9024-0811,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0812,9024-0812,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0813,9024-0813,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0814,9024-0814,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0815,9024-0815,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0816,9024-0816,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0817,9024-0817,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0818,9024-0818,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0819,9024-0819,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0820,9024-0820,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0821,9024-0821,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0822,9024-0822,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0823,9024-0823,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0824,9024-0824,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0825,9024-0825,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0826,9024-0826,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0827,9024-0827,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0828,9024-0828,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0829,9024-0829,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0830,9024-0830,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0831,9024-0831,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0901,9024-0901,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0902,9024-0902,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0903,9024-0903,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0904,9024-0904,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0905,9024-0905,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0906,9024-0906,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0907,9024-0907,Paris-Nord,9024,0,,0
GBSPX-FRPNO,9024-0908,9024-0908,Paris-Nord,9024,0,,0
FRPNO-GBSPX,9025-0623,9025-0623,St-Pancras-International,9025,0,,0
FRPNO-GBSPX,9027-0611,9027-0611,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0612,9027-0612,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0613,9027-0613,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0614,9027-0614,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0615,9027-0615,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0616,9027-0616,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0617,9027-0617,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0618,9027-0618,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0619,9027-0619,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0620,9027-0620,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0621,9027-0621,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0622,9027-0622,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0623,9027-0623,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0624,9027-0624,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0625,9027-0625,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0626,9027-0626,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0627,9027-0627,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0628,9027-0628,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0629,9027-0629,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0630,9027-0630,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0701,9027-0701,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0702,9027-0702,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0703,9027-0703,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0704,9027-0704,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0705,9027-0705,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0706,9027-0706,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0707,9027-0707,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0708,9027-0708,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0709,9027-0709,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0710,9027-0710,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0711,9027-0711,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0712,9027-0712,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0713,9027-0713,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0714,9027-0714,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0715,9027-0715,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0716,9027-0716,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0717,9027-0717,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0718,9027-0718,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0719,9027-0719,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0720,9027-0720,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0721,9027-0721,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0722,9027-0722,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0723,9027-0723,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0724,9027-0724,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0725,9027-0725,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0726,9027-0726,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0727,9027-0727,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0728,9027-0728,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0729,9027-0729,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0730,9027-0730,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0731,9027-0731,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0801,9027-0801,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0802,9027-0802,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0803,9027-0803,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0804,9027-0804,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0805,9027-0805,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0806,9027-0806,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0807,9027-0807,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0808,9027-0808,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0809,9027-0809,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0810,9027-0810,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0811,9027-0811,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0812,9027-0812,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0813,9027-0813,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0814,9027-0814,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0815,9027-0815,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0816,9027-0816,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0817,9027-0817,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0818,9027-0818,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0819,9027-0819,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0820,9027-0820,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0821,9027-0821,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0822,9027-0822,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0823,9027-0823,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0824,9027-0824,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0825,9027-0825,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0826,9027-0826,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0827,9027-0827,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0828,9027-0828,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0829,9027-0829,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0830,9027-0830,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0831,9027-0831,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0901,9027-0901,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0902,9027-0902,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0903,9027-0903,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0904,9027-0904,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0905,9027-0905,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0906,9027-0906,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0907,9027-0907,St-Pancras-International,9027,0,,0
FRPNO-GBSPX,9027-0908,9027-0908,St-Pancras-International,9027,0,,0
GBSPX-FRPNO,9028-0611,9028-0611,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0612,9028-0612,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0613,9028-0613,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0614,9028-0614,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0615,9028-0615,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0616,9028-0616,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0617,9028-0617,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0618,9028-0618,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0619,9028-0619,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0620,9028-0620,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0621,9028-0621,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0622,9028-0622,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0623,9028-0623,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0624,9028-0624,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0625,9028-0625,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0626,9028-0626,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0627,9028-0627,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0628,9028-0628,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0629,9028-0629,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0630,9028-0630,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0701,9028-0701,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0702,9028-0702,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0703,9028-0703,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0704,9028-0704,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0705,9028-0705,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0706,9028-0706,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0707,9028-0707,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0708,9028-0708,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0709,9028-0709,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0710,9028-0710,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0711,9028-0711,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0712,9028-0712,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0713,9028-0713,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0714,9028-0714,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0715,9028-0715,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0716,9028-0716,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0717,9028-0717,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0718,9028-0718,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0719,9028-0719,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0720,9028-0720,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0721,9028-0721,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0722,9028-0722,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0723,9028-0723,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0724,9028-0724,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0725,9028-0725,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0726,9028-0726,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0727,9028-0727,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0728,9028-0728,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0729,9028-0729,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0730,9028-0730,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0731,9028-0731,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0801,9028-0801,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0802,9028-0802,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0803,9028-0803,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0804,9028-0804,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0805,9028-0805,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0806,9028-0806,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0807,9028-0807,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0808,9028-0808,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0809,9028-0809,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0810,9028-0810,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0811,9028-0811,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0812,9028-0812,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0813,9028-0813,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0814,9028-0814,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0815,9028-0815,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0816,9028-0816,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0817,9028-0817,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0818,9028-0818,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0819,9028-0819,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0820,9028-0820,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0821,9028-0821,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0822,9028-0822,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0823,9028-0823,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0824,9028-0824,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0825,9028-0825,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0826,9028-0826,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0827,9028-0827,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0828,9028-0828,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0829,9028-0829,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0830,9028-0830,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0831,9028-0831,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0901,9028-0901,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0902,9028-0902,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0903,9028-0903,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0904,9028-0904,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0905,9028-0905,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0906,9028-0906,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0907,9028-0907,Paris-Nord,9028,0,,0
GBSPX-FRPNO,9028-0908,9028-0908,Paris-Nord,9028,0,,0
FRPNO-GBSPX,9029-0611,9029-0611,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0612,9029-0612,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0614,9029-0614,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0615,9029-0615,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0618,9029-0618,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0619,9029-0619,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0622,9029-0622,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0625,9029-0625,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0626,9029-0626,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0629,9029-0629,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0702,9029-0702,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0703,9029-0703,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0706,9029-0706,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0709,9029-0709,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0710,9029-0710,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0713,9029-0713,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0716,9029-0716,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0717,9029-0717,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0720,9029-0720,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0723,9029-0723,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0724,9029-0724,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0727,9029-0727,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0730,9029-0730,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0731,9029-0731,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0803,9029-0803,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0806,9029-0806,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0807,9029-0807,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0810,9029-0810,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0813,9029-0813,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0814,9029-0814,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0817,9029-0817,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0820,9029-0820,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0821,9029-0821,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0824,9029-0824,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0827,9029-0827,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0828,9029-0828,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0831,9029-0831,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0903,9029-0903,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0904,9029-0904,St-Pancras-International,9029,0,,0
FRPNO-GBSPX,9029-0907,9029-0907,St-Pancras-International,9029,0,,0
GBSPX-FRPNO,9030-0614,9030-0614,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0619,9030-0619,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0621,9030-0621,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0628,9030-0628,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0705,9030-0705,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0712,9030-0712,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0719,9030-0719,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0726,9030-0726,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0802,9030-0802,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0809,9030-0809,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0816,9030-0816,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0823,9030-0823,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0830,9030-0830,Paris-Nord,9030,0,,0
GBSPX-FRPNO,9030-0906,9030-0906,Paris-Nord,9030,0,,0
FRPNO-GBSPX,9031-0611,9031-0611,St-Pancras-International,9031,0,,0
FRPNO-GBSPX,9031-0612,9031-0612,St-Pancras-International,9031,0,,0
